lead_created_pst,campaign_name,ad_group,cost,expected_revenue,clicks,conversions,contact_rate,referral_rate,ref_ms _rate
4/25/24,Campaign ABC,AG 1,0,0,0,0,,,
4/25/24,Campaign ABC,AG2,0,0,0,0,,,
4/25/24,Campaign ABC,AG 4,70.52,0,10,0,,,
4/25/24,Campaign ABC,AG 5,2.57,0,1,0,,,
4/25/24,Campaign ABC,AG 6,2.26,0,1,0,,,
4/25/24,Campaign ABC,AG 7,7.29,0,2,0,,,
4/25/24,Campaign ABC,AG 8,20.09,0,7,0,,,
4/25/24,Campaign ABC,AG 9,38.12,0,10,2,1,0,
4/25/24,Campaign ABC,AG 10,3.41,0,1,0,,,
4/25/24,Campaign ABC,AG 11,7.8,0,2,0,,,
4/25/24,Campaign ABC,AG 12,38.4,0,6,0,1,0,
4/25/24,Campaign ABC,AG 13,8.06,0,3,0,,,
4/25/24,Campaign ABC,AG 14,10.15,11.95,7,1,1,1,0
4/25/24,Campaign ABC,AG 15,3.21,0,1,0,,,
4/25/24,Campaign ABC,AG 16,0,0,0,0,,,
4/25/24,Campaign ABC,AG 17,22.55,0,5,1,0,0,
4/25/24,Campaign ABC,AG 19,3.4,0,2,0,,,
4/25/24,Campaign ABC,AG 20,8.77,0,3,0,,,
4/25/24,Campaign ABC,AG 21,163.17,0,22,1,0,0,
4/25/24,Campaign ABC,AG 22,22.45,89.61,3,2,0.333333333,0.666666667,0
4/25/24,Campaign ABC,AG 23,22.91,0,5,1,0,0,
4/25/24,Campaign ABC,AG 24,21.93,0,5,0,,,
4/25/24,Campaign ABC,AG 25,39.67,0,7,1,0,1,0
4/25/24,Campaign ABC,AG 27,1618.425151,828.8,310,34,0.526315789,0.5,0.263157895
4/25/24,Campaign ABC,AG 28,24.53,0,8,0,,,
4/25/24,Campaign ABC,AG 30,5.03,0,2,0,,,
4/25/24,Campaign ABC,AG 32,0,0,0,0,,,
4/25/24,Campaign ABC,AG 34,370.250129,114.25,86,9,0.1,0.1,1
4/25/24,Campaign ABC,AG 35,75.66,3.64,23,2,0,0.25,0
4/25/24,Campaign ABC,AG 36,136.93,59.76,28,3,0.5,1,0
4/25/24,Campaign ABC,AG 37,9.51,0,1,0,,,
4/25/24,Campaign ABC,AG 38,0,0,0,0,,,
4/25/24,Campaign ABC,AG 40,26.68,0,4,0,,,
4/25/24,Campaign ABC,AG 42,0,0,0,0,,,
4/25/24,Campaign ABC,AG 43,107.06,0,53,3,0.5,0,
4/25/24,Campaign ABC,AG 44,19.46,0,6,0,0,0,
4/25/24,Campaign ABC,AG 45,2.26,0,1,0,,,
4/25/24,Campaign ABC,AG 46,28.82,0,8,0,,,
4/25/24,Campaign ABC,AG 47,815.162393,95.87,436,17,0.457142857,0.5,0.3
4/25/24,Campaign ABC,AG 48,1.93,0,1,0,,,
4/25/24,Campaign ABC,AG 49,0,0,0,0,,,
4/25/24,Campaign ABC,AG 50,9.36,0,1,1,1,0,
4/25/24,Campaign ABC,AG 52,43.67,2.71,14,0,0.5,0.5,0
4/25/24,Campaign ABC,AG 54,94.46,41.56,26,2,0.5,1,0
4/25/24,Campaign ABC,AG 55,405.45,2286.25,106,9,0.6,0.666666667,0.1
4/25/24,Campaign ABC,AG 57,1.34,0,1,0,,,
4/25/24,Campaign ABC,AG 59,3.04,0,1,0,,,
4/25/24,Campaign ABC,AG 60,0,0,0,0,,,
4/25/24,Campaign ABC,AG 61,8.75,0,3,0,,,
4/25/24,Campaign ABC,AG 64,5.08,418.69,3,0,1,1,1
4/25/24,Campaign ABC,AG 65,0,0,0,0,,,
4/25/24,Campaign ABC,AG 66,44.29,18.02,11,1,1,1,0
4/25/24,Campaign ABC,AG 67,61.3,7.29,11,2,0.333333333,0.666666667,0.5
4/25/24,Campaign ABC,AG 71,7.78,0,1,0,,,
4/24/24,Campaign ABC,AG 1,0,0,0,0,,,
4/24/24,Campaign ABC,AG2,0,0,0,0,,,
4/24/24,Campaign ABC,AG 3,2.68,274.89,1,1,0.666666667,0.666666667,0
4/24/24,Campaign ABC,AG 4,71.92,18.99,12,1,1,1,0
4/24/24,Campaign ABC,AG 5,1.92,0,1,0,,,
4/24/24,Campaign ABC,AG 6,2.28,0,1,0,,,
4/24/24,Campaign ABC,AG 7,3.97,0,1,0,,,
4/24/24,Campaign ABC,AG 8,44.46,0,10,0,,,
4/24/24,Campaign ABC,AG 9,15.06,8.31,4,0,1,1,0
4/24/24,Campaign ABC,AG 10,11.48,0,3,0,,,
4/24/24,Campaign ABC,AG 11,0,0,0,0,,,
4/24/24,Campaign ABC,AG 12,1.74,0,1,0,,,
4/24/24,Campaign ABC,AG 13,14.97,6.76,7,1,0,1,0
4/24/24,Campaign ABC,AG 14,17.24,0,11,0,,,
4/24/24,Campaign ABC,AG 15,12.65,0,5,0,,,
4/24/24,Campaign ABC,AG 16,18.2,0,3,0,,,
4/24/24,Campaign ABC,AG 17,2.43,0,3,0,,,
4/24/24,Campaign ABC,AG 19,5.75,0,2,0,,,
4/24/24,Campaign ABC,AG 20,18.41,0,2,0,,,
4/24/24,Campaign ABC,AG 21,262.22,2368.39,36,5,0.571428571,0.857142857,0.5
4/24/24,Campaign ABC,AG 22,5.61,0,1,0,1,0,
4/24/24,Campaign ABC,AG 23,16.49,0,7,0,0,0,
4/24/24,Campaign ABC,AG 24,15.08,0,8,0,,,
4/24/24,Campaign ABC,AG 25,146.47,0,20,3,1,0,
4/24/24,Campaign ABC,AG 26,0,0,0,0,,,
4/24/24,Campaign ABC,AG 27,1730.990578,2296.7,299,18,0.638297872,0.468085106,0.272727273
4/24/24,Campaign ABC,AG 28,47.9,29.74,10,1,1,0.666666667,0.5
4/24/24,Campaign ABC,AG 30,10.63,0,4,0,,,
4/24/24,Campaign ABC,AG 32,0,0,0,0,,,
4/24/24,Campaign ABC,AG 34,463.038528,376.62,116,1,0.4,0.8,0.25
4/24/24,Campaign ABC,AG 35,45.09,0,13,1,0.25,0.25,0
4/24/24,Campaign ABC,AG 36,125.6,10.8,27,2,0,0.5,0
4/24/24,Campaign ABC,AG 37,9.89,0,1,0,,,
4/24/24,Campaign ABC,AG 38,3.36,0,2,0,,,
4/24/24,Campaign ABC,AG 40,6.86,0,1,0,,,
4/24/24,Campaign ABC,AG 42,2.52,0,2,0,,,
4/24/24,Campaign ABC,AG 43,88.97,43.91,58,3,0.6,0.2,0
4/24/24,Campaign ABC,AG 44,16.31,0,8,0,0,0,
4/24/24,Campaign ABC,AG 45,1.35,0,1,0,,,
4/24/24,Campaign ABC,AG 46,24.87,39.31,4,1,0,1,0
4/24/24,Campaign ABC,AG 47,1147,761.98,555,17,0.45,0.4,0.3125
4/24/24,Campaign ABC,AG 48,17.54,0,5,0,,,
4/24/24,Campaign ABC,AG 50,13.26,0,2,0,,,
4/24/24,Campaign ABC,AG 51,0,0,0,0,,,
4/24/24,Campaign ABC,AG 52,30.24,0,11,0,,,
4/24/24,Campaign ABC,AG 54,108.05,0,30,0,0,0,
4/24/24,Campaign ABC,AG 55,502.506521,399.67,130,10,0.6,0.55,0.090909091
4/24/24,Campaign ABC,AG 56,0,0,0,0,,,
4/24/24,Campaign ABC,AG 57,17.68,0,3,0,1,1,0
4/24/24,Campaign ABC,AG 59,0,0,0,0,,,
4/24/24,Campaign ABC,AG 60,0,0,0,0,,,
4/24/24,Campaign ABC,AG 61,28.44,5.66,7,1,1,1,1
4/24/24,Campaign ABC,AG 64,4.74,0,2,0,,,
4/24/24,Campaign ABC,AG 65,18.82,0,2,0,1,0,
4/24/24,Campaign ABC,AG 66,47.42,0,13,0,,,
4/24/24,Campaign ABC,AG 67,82.76,0,14,1,0,0,
4/24/24,Campaign ABC,AG 71,0,0,0,0,,,
4/24/24,Campaign ABC,AG 73,0,0,0,0,,,
4/23/24,Campaign ABC,AG 1,0,0,0,0,,,
4/23/24,Campaign ABC,AG2,0,0,0,0,,,
4/23/24,Campaign ABC,AG 4,64.12,0,11,0,,,
4/23/24,Campaign ABC,AG 5,2.3,0,1,0,,,
4/23/24,Campaign ABC,AG 6,3.93,0,1,0,,,
4/23/24,Campaign ABC,AG 7,0,0,0,0,,,
4/23/24,Campaign ABC,AG 8,31.49,0,4,0,,,
4/23/24,Campaign ABC,AG 9,12.3,0,4,2,,,
4/23/24,Campaign ABC,AG 10,14.26,0,5,0,,,
4/23/24,Campaign ABC,AG 11,0.84,4.19,2,0,1,1,0
4/23/24,Campaign ABC,AG 12,49.16,0,8,0,,,
4/23/24,Campaign ABC,AG 13,6.83,0,5,0,,,
4/23/24,Campaign ABC,AG 14,10.67,0,9,0,,,
4/23/24,Campaign ABC,AG 15,28.73,0,4,0,,,
4/23/24,Campaign ABC,AG 16,38.75,369.06,6,2,1,1,1
4/23/24,Campaign ABC,AG 17,11.05,0,2,0,,,
4/23/24,Campaign ABC,AG 19,4.28,0,2,0,,,
4/23/24,Campaign ABC,AG 20,8.99,0,1,1,1,1,1
4/23/24,Campaign ABC,AG 21,199.98,131.81,28,3,0,0.6,0.333333333
4/23/24,Campaign ABC,AG 22,21.43,0,5,0,,,
4/23/24,Campaign ABC,AG 23,4.95,0,4,0,,,
4/23/24,Campaign ABC,AG 24,21.86,0,7,0,,,
4/23/24,Campaign ABC,AG 25,497.72,463.47,62,6,0.666666667,0.5,0.333333333
4/23/24,Campaign ABC,AG 27,1273.358029,8579.89,257,25,0.512195122,0.536585366,0.136363636
4/23/24,Campaign ABC,AG 28,20.4,2.51,4,0,1,1,1
4/23/24,Campaign ABC,AG 29,0,0,0,0,,,
4/23/24,Campaign ABC,AG 30,8.83,0,4,0,,,
4/23/24,Campaign ABC,AG 34,333.57,77.49,79,6,0.444444444,0.333333333,0.666666667
4/23/24,Campaign ABC,AG 35,62.229675,16.88,21,2,0.4,0.4,0
4/23/24,Campaign ABC,AG 36,154.8,3202.03,30,0,0.666666667,0.333333333,1
4/23/24,Campaign ABC,AG 37,0,0,0,0,,,
4/23/24,Campaign ABC,AG 38,0,0,0,0,,,
4/23/24,Campaign ABC,AG 40,4.19,0,1,0,,,
4/23/24,Campaign ABC,AG 42,1.25,0,1,0,,,
4/23/24,Campaign ABC,AG 43,105.8,26.28,46,5,0.4,0.4,0
4/23/24,Campaign ABC,AG 44,26.9512,0,7,1,0,0,
4/23/24,Campaign ABC,AG 45,24.66,0,6,0,,,
4/23/24,Campaign ABC,AG 46,16.8,0,5,1,0,0,
4/23/24,Campaign ABC,AG 47,813.8293,1910.97,402,19,0.333333333,0.363636364,0.333333333
4/23/24,Campaign ABC,AG 48,9.83,0,3,1,0,0,
4/23/24,Campaign ABC,AG 49,0,0,0,0,,,
4/23/24,Campaign ABC,AG 50,0,0,0,0,,,
4/23/24,Campaign ABC,AG 52,42.2,63.8,12,0,1,1,0
4/23/24,Campaign ABC,AG 53,0,0,0,0,,,
4/23/24,Campaign ABC,AG 54,104.803065,0,28,1,0.5,0,
4/23/24,Campaign ABC,AG 55,511.97,3513.98,108,10,0.611111111,0.611111111,0.363636364
4/23/24,Campaign ABC,AG 56,0,0,0,0,,,
4/23/24,Campaign ABC,AG 57,0,0,0,0,,,
4/23/24,Campaign ABC,AG 58,4.12,0,1,0,,,
4/23/24,Campaign ABC,AG 59,0,0,0,0,,,
4/23/24,Campaign ABC,AG 60,2.38,0,1,0,,,
4/23/24,Campaign ABC,AG 61,46.478155,0,9,0,,,
4/23/24,Campaign ABC,AG 64,16.09,32.71,4,1,1,1,1
4/23/24,Campaign ABC,AG 65,28.3,0,6,1,0,0,
4/23/24,Campaign ABC,AG 66,52.02,116.84,16,1,1,1,1
4/23/24,Campaign ABC,AG 67,90.55,0,18,0,,,
4/23/24,Campaign ABC,AG 70,0,0,0,0,,,
4/23/24,Campaign ABC,AG 71,1.56,0,1,0,,,
4/23/24,Campaign ABC,AG 73,0,0,0,0,,,
4/22/24,Campaign ABC,AG 1,20.26,4229.93,3,2,0.5,0.5,1
4/22/24,Campaign ABC,AG2,0,0,0,0,,,
4/22/24,Campaign ABC,AG 4,22.49,0,4,0,,,
4/22/24,Campaign ABC,AG 5,0,0,0,0,,,
4/22/24,Campaign ABC,AG 6,0,0,0,0,,,
4/22/24,Campaign ABC,AG 7,6.27,0,1,0,,,
4/22/24,Campaign ABC,AG 8,8.3,0,3,0,,,
4/22/24,Campaign ABC,AG 9,15.43,0,3,0,,,
4/22/24,Campaign ABC,AG 10,10.26,0,4,0,,,
4/22/24,Campaign ABC,AG 11,0,0,0,0,,,
4/22/24,Campaign ABC,AG 12,35.49,0,7,1,,,
4/22/24,Campaign ABC,AG 13,5.91,0,2,0,,,
4/22/24,Campaign ABC,AG 14,17.83,0,8,0,,,
4/22/24,Campaign ABC,AG 15,4.68,0,2,0,,,
4/22/24,Campaign ABC,AG 16,19.71,0,3,0,,,
4/22/24,Campaign ABC,AG 17,7.27,0,1,0,,,
4/22/24,Campaign ABC,AG 19,5.66,0,1,0,,,
4/22/24,Campaign ABC,AG 20,15.98,144.35,4,1,1,1,0.5
4/22/24,Campaign ABC,AG 21,126.98,11.23,23,2,0,1,0
4/22/24,Campaign ABC,AG 22,21.08,37.28,3,2,1,1,0
4/22/24,Campaign ABC,AG 23,23.66,0,7,0,,,
4/22/24,Campaign ABC,AG 24,3.38,0,2,0,,,
4/22/24,Campaign ABC,AG 25,372.56,383.86,45,8,0.588235294,0.647058824,0.272727273
4/22/24,Campaign ABC,AG 27,1241.478649,1120.87,248,31,0.545454545,0.568181818,0.2
4/22/24,Campaign ABC,AG 28,15.22,26.89,4,1,1,1,0
4/22/24,Campaign ABC,AG 30,15.21,0,7,0,,,
4/22/24,Campaign ABC,AG 32,0,0,0,0,,,
4/22/24,Campaign ABC,AG 34,243.037662,0,61,2,0,0,
4/22/24,Campaign ABC,AG 35,40.923788,0,14,0,1,0,
4/22/24,Campaign ABC,AG 36,82.38,0,18,1,0,0,
4/22/24,Campaign ABC,AG 37,18.5,0,3,0,,,
4/22/24,Campaign ABC,AG 38,1.26,0,1,0,,,
4/22/24,Campaign ABC,AG 39,0,0,0,0,,,
4/22/24,Campaign ABC,AG 40,4.92,0,2,0,,,
4/22/24,Campaign ABC,AG 42,5.38,0,2,0,,,
4/22/24,Campaign ABC,AG 43,76.21978,36.6,34,1,1,0.666666667,0
4/22/24,Campaign ABC,AG 44,6.78,0,4,0,,,
4/22/24,Campaign ABC,AG 45,16.59,0,6,0,,,
4/22/24,Campaign ABC,AG 46,11.96,0,3,0,,,
4/22/24,Campaign ABC,AG 47,737.80135,807.05,358,13,0.4,0.4,0.2
4/22/24,Campaign ABC,AG 48,6.43,0,3,0,,,
4/22/24,Campaign ABC,AG 49,0,0,0,0,,,
4/22/24,Campaign ABC,AG 50,7.31,0,1,1,0,0,
4/22/24,Campaign ABC,AG 51,0,0,0,0,,,
4/22/24,Campaign ABC,AG 52,55.4,0,14,0,,,
4/22/24,Campaign ABC,AG 54,109.83,21.22,35,1,0.5,0.5,0
4/22/24,Campaign ABC,AG 55,482.92,617.37,109,10,0.375,0.5,0.5
4/22/24,Campaign ABC,AG 56,0,0,0,0,,,
4/22/24,Campaign ABC,AG 57,6.56,22.99,2,1,0,1,0
4/22/24,Campaign ABC,AG 58,0,0,0,0,,,
4/22/24,Campaign ABC,AG 59,0,0,0,0,,,
4/22/24,Campaign ABC,AG 60,0,0,0,0,,,
4/22/24,Campaign ABC,AG 61,25.86,0,4,0,,,
4/22/24,Campaign ABC,AG 64,8.67,0,3,0,,,
4/22/24,Campaign ABC,AG 65,13.86,0,3,0,,,
4/22/24,Campaign ABC,AG 66,41.31,0,11,0,,,
4/22/24,Campaign ABC,AG 67,61.35,52.99,13,1,1,1,0
4/22/24,Campaign ABC,AG 71,0,0,0,0,,,
4/21/24,Campaign ABC,AG 1,1.03,0,1,0,,,
4/21/24,Campaign ABC,AG2,0,0,0,0,,,
4/21/24,Campaign ABC,AG 4,37.72,0,7,1,1,0,
4/21/24,Campaign ABC,AG 5,0,0,0,0,,,
4/21/24,Campaign ABC,AG 6,0,0,0,0,,,
4/21/24,Campaign ABC,AG 7,3.91,0,1,0,,,
4/21/24,Campaign ABC,AG 8,8.35,45.23,3,1,1,1,0
4/21/24,Campaign ABC,AG 9,3.19,0,2,0,,,
4/21/24,Campaign ABC,AG 10,0,0,0,0,,,
4/21/24,Campaign ABC,AG 11,10.17,0,2,0,,,
4/21/24,Campaign ABC,AG 12,15.71,0,4,0,,,
4/21/24,Campaign ABC,AG 13,8.85,0,3,0,,,
4/21/24,Campaign ABC,AG 14,11.63,0,8,0,,,
4/21/24,Campaign ABC,AG 15,4.4,0,2,0,,,
4/21/24,Campaign ABC,AG 16,22.39,25.59,3,1,1,1,0
4/21/24,Campaign ABC,AG 17,1.36,0,2,0,0,0,
4/21/24,Campaign ABC,AG 19,2.74,0,1,1,0,1,0
4/21/24,Campaign ABC,AG 21,74.57,0,11,1,0,0,
4/21/24,Campaign ABC,AG 22,14.64,0,4,0,,,
4/21/24,Campaign ABC,AG 23,10.32,0,7,0,0.5,0.5,0
4/21/24,Campaign ABC,AG 24,1.48,0,1,0,,,
4/21/24,Campaign ABC,AG 25,328.97,338.69,42,13,0.5,0.333333333,0.25
4/21/24,Campaign ABC,AG 27,1073.227047,6582.71,243,42,0.480769231,0.403846154,0.285714286
4/21/24,Campaign ABC,AG 28,23.94,0,9,0,1,1,0
4/21/24,Campaign ABC,AG 30,13.61,0,3,0,,,
4/21/24,Campaign ABC,AG 32,0,0,0,0,,,
4/21/24,Campaign ABC,AG 34,257.341326,53.83,67,5,0.8,0.4,0
4/21/24,Campaign ABC,AG 35,53.98,0,21,1,0,0,
4/21/24,Campaign ABC,AG 36,41.88,0,11,2,1,0.5,1
4/21/24,Campaign ABC,AG 37,9.64,0,1,0,,,
4/21/24,Campaign ABC,AG 38,0,0,0,0,,,
4/21/24,Campaign ABC,AG 40,4.94,0,1,0,,,
4/21/24,Campaign ABC,AG 42,0,0,0,0,,,
4/21/24,Campaign ABC,AG 43,73.44,0,36,1,0.75,0,
4/21/24,Campaign ABC,AG 44,11.3,0,6,1,0,0,
4/21/24,Campaign ABC,AG 45,0,0,0,0,,,
4/21/24,Campaign ABC,AG 46,2.92,0,2,0,,,
4/21/24,Campaign ABC,AG 47,550.281372,2389.29,263,16,0.482758621,0.448275862,0.153846154
4/21/24,Campaign ABC,AG 48,0,0,0,0,,,
4/21/24,Campaign ABC,AG 49,0,0,0,0,,,
4/21/24,Campaign ABC,AG 50,0,0,0,0,,,
4/21/24,Campaign ABC,AG 52,32.57,0,9,1,,,
4/21/24,Campaign ABC,AG 54,83.844615,5.31,27,2,1,1,0
4/21/24,Campaign ABC,AG 55,357.296492,47.5,78,7,0.6,0.3,0.333333333
4/21/24,Campaign ABC,AG 56,5.01,0,1,0,,,
4/21/24,Campaign ABC,AG 57,7.15,0,1,0,,,
4/21/24,Campaign ABC,AG 58,2.92,0,1,0,,,
4/21/24,Campaign ABC,AG 59,0,0,0,0,,,
4/21/24,Campaign ABC,AG 60,0,0,0,0,,,
4/21/24,Campaign ABC,AG 61,3.49,0,1,0,,,
4/21/24,Campaign ABC,AG 64,0,0,0,0,,,
4/21/24,Campaign ABC,AG 65,22.4,0,4,0,,,
4/21/24,Campaign ABC,AG 66,15.43,0,4,0,,,
4/21/24,Campaign ABC,AG 67,34.77,0,6,0,,,
4/21/24,Campaign ABC,AG 73,0,0,0,0,,,
4/20/24,Campaign ABC,AG 1,1.8,0,1,0,,,
4/20/24,Campaign ABC,AG2,8.41,0,1,1,1,1,0
4/20/24,Campaign ABC,AG 3,0,0,0,0,,,
4/20/24,Campaign ABC,AG 4,58.56,0,9,1,0,1,0
4/20/24,Campaign ABC,AG 5,1.76,0,1,0,,,
4/20/24,Campaign ABC,AG 6,0,0,0,0,,,
4/20/24,Campaign ABC,AG 7,0,0,0,0,,,
4/20/24,Campaign ABC,AG 8,21.6,0,3,0,,,
4/20/24,Campaign ABC,AG 9,2.72,0,2,0,,,
4/20/24,Campaign ABC,AG 10,6.59,0,2,0,,,
4/20/24,Campaign ABC,AG 11,3.6,0,2,0,,,
4/20/24,Campaign ABC,AG 12,35.44,0,7,1,,,
4/20/24,Campaign ABC,AG 13,1.05,0,1,0,,,
4/20/24,Campaign ABC,AG 14,19.11,0,12,0,,,
4/20/24,Campaign ABC,AG 15,2.76,33.46,1,1,0,1,0
4/20/24,Campaign ABC,AG 16,4,0,2,0,,,
4/20/24,Campaign ABC,AG 17,12.44,0,3,0,,,
4/20/24,Campaign ABC,AG 19,4.34,0,1,0,,,
4/20/24,Campaign ABC,AG 20,8.95,0,3,0,,,
4/20/24,Campaign ABC,AG 21,113.319,23.97,17,2,0.5,0.25,0
4/20/24,Campaign ABC,AG 22,16.67,0,2,2,0,0,
4/20/24,Campaign ABC,AG 23,4.25,0,3,0,,,
4/20/24,Campaign ABC,AG 24,2.38,0,1,0,,,
4/20/24,Campaign ABC,AG 25,298.23,2592.55,39,6,0.625,0.5,0.25
4/20/24,Campaign ABC,AG 27,1016.930647,1018.84,213,16,0.464285714,0.464285714,0.153846154
4/20/24,Campaign ABC,AG 28,14.14,0,6,0,,,
4/20/24,Campaign ABC,AG 30,16.88,0,4,0,,,
4/20/24,Campaign ABC,AG 34,229.920781,18.56,72,3,0,0.2,0
4/20/24,Campaign ABC,AG 35,96.79,410.94,24,0,0.75,0.25,0
4/20/24,Campaign ABC,AG 36,84.44,11.96,20,4,0.166666667,0.333333333,0
4/20/24,Campaign ABC,AG 37,0,0,0,0,,,
4/20/24,Campaign ABC,AG 38,0,0,0,0,,,
4/20/24,Campaign ABC,AG 39,0,0,0,0,,,
4/20/24,Campaign ABC,AG 40,19.96,0,3,0,,,
4/20/24,Campaign ABC,AG 42,0,0,0,0,,,
4/20/24,Campaign ABC,AG 43,92.29,0,43,1,1,0,
4/20/24,Campaign ABC,AG 44,2.85,0,1,0,,,
4/20/24,Campaign ABC,AG 45,0,0,0,0,,,
4/20/24,Campaign ABC,AG 46,23.97,0,7,0,,,
4/20/24,Campaign ABC,AG 47,603.926431,226.13,289,15,0.78,0.409090909,0.222222222
4/20/24,Campaign ABC,AG 48,1.28,0,1,0,,,
4/20/24,Campaign ABC,AG 50,13.62,14.39,2,1,1,1,0
4/20/24,Campaign ABC,AG 51,0,0,0,0,,,
4/20/24,Campaign ABC,AG 52,38.74,0,12,0,,,
4/20/24,Campaign ABC,AG 54,63.99,41.86,21,1,0.5,0.5,0
4/20/24,Campaign ABC,AG 55,317.36,129.27,76,3,0.833333333,0.833333333,0.2
4/20/24,Campaign ABC,AG 56,0,0,0,0,,,
4/20/24,Campaign ABC,AG 57,3.84,0,1,0,,,
4/20/24,Campaign ABC,AG 59,3.09,0,1,0,,,
4/20/24,Campaign ABC,AG 60,0,0,0,0,,,
4/20/24,Campaign ABC,AG 61,39.41,0,9,0,,,
4/20/24,Campaign ABC,AG 64,5.35,0,2,0,,,
4/20/24,Campaign ABC,AG 65,13.84,0,3,0,,,
4/20/24,Campaign ABC,AG 66,21.6,53.4,10,1,1,1,0
4/20/24,Campaign ABC,AG 67,22.36,0,5,0,,,
4/20/24,Campaign ABC,AG 71,0,0,0,0,,,
4/19/24,Campaign ABC,AG 1,7.01,0,1,0,,,
4/19/24,Campaign ABC,AG 3,4.57,7357.5,3,1,1,1,1
4/19/24,Campaign ABC,AG 4,25.11,0,6,1,1,0,
4/19/24,Campaign ABC,AG 5,0,0,0,0,,,
4/19/24,Campaign ABC,AG 6,0,0,0,0,,,
4/19/24,Campaign ABC,AG 7,0,0,0,0,,,
4/19/24,Campaign ABC,AG 8,5.82,0,3,0,,,
4/19/24,Campaign ABC,AG 9,10.85,0,4,0,,,
4/19/24,Campaign ABC,AG 10,1.2,0,1,0,,,
4/19/24,Campaign ABC,AG 11,0,0,0,0,,,
4/19/24,Campaign ABC,AG 12,7.08,0,3,0,,,
4/19/24,Campaign ABC,AG 13,0,0,0,0,,,
4/19/24,Campaign ABC,AG 14,13.16,0,8,0,,,
4/19/24,Campaign ABC,AG 15,2.6,0,1,0,,,
4/19/24,Campaign ABC,AG 16,0,0,0,0,,,
4/19/24,Campaign ABC,AG 17,12.59,0,6,1,0,0,
4/19/24,Campaign ABC,AG 19,0,0,0,0,,,
4/19/24,Campaign ABC,AG 20,4.33,0,1,0,,,
4/19/24,Campaign ABC,AG 21,122.3,113.96,19,4,0.5,0.5,0
4/19/24,Campaign ABC,AG 22,17.4,0,3,0,,,
4/19/24,Campaign ABC,AG 23,4.78,0,2,0,,,
4/19/24,Campaign ABC,AG 24,7.05,0,5,1,,,
4/19/24,Campaign ABC,AG 25,459.67,390.6,58,8,0.818181818,0.545454545,0.5
4/19/24,Campaign ABC,AG 27,1054.580993,3835.44,245,29,0.405405405,0.378378378,0.357142857
4/19/24,Campaign ABC,AG 28,20.17,0,5,0,0,0,
4/19/24,Campaign ABC,AG 30,5.76,0,2,0,,,
4/19/24,Campaign ABC,AG 32,0,0,0,0,,,
4/19/24,Campaign ABC,AG 34,210.06,0,49,3,1,0.333333333,0
4/19/24,Campaign ABC,AG 35,38.12,0,16,1,0,0,
4/19/24,Campaign ABC,AG 36,123.98,6.94,35,2,1,1,0
4/19/24,Campaign ABC,AG 37,3.08,0,1,0,,,
4/19/24,Campaign ABC,AG 38,0,0,0,0,,,
4/19/24,Campaign ABC,AG 39,0,0,0,0,,,
4/19/24,Campaign ABC,AG 40,18.87,12.02,3,1,0,1,0
4/19/24,Campaign ABC,AG 42,0,0,0,0,,,
4/19/24,Campaign ABC,AG 43,76.75,0,41,1,0.25,0.25,0
4/19/24,Campaign ABC,AG 44,12.51,0,6,0,,,
4/19/24,Campaign ABC,AG 45,3.02,0,1,0,,,
4/19/24,Campaign ABC,AG 46,11.28,0,3,0,,,
4/19/24,Campaign ABC,AG 47,527.74,14.34,271,13,0.7,0.45,0.5
4/19/24,Campaign ABC,AG 48,3.18,0,1,0,,,
4/19/24,Campaign ABC,AG 49,0,0,0,0,,,
4/19/24,Campaign ABC,AG 50,11,0,2,0,,,
4/19/24,Campaign ABC,AG 52,38.33,0,12,0,1,1,0
4/19/24,Campaign ABC,AG 54,92.3,21.02,25,2,0.5,0.5,0
4/19/24,Campaign ABC,AG 55,298.57,1081.83,77,9,0.555555556,0.444444444,0.25
4/19/24,Campaign ABC,AG 56,0,0,0,0,,,
4/19/24,Campaign ABC,AG 57,36.52,40.31,5,1,1,1,0
4/19/24,Campaign ABC,AG 58,0,0,0,0,,,
4/19/24,Campaign ABC,AG 60,0,0,0,0,,,
4/19/24,Campaign ABC,AG 61,17.57,1817.88,6,1,1,1,1
4/19/24,Campaign ABC,AG 64,0,0,0,0,,,
4/19/24,Campaign ABC,AG 65,20.55,0,4,1,0,0,
4/19/24,Campaign ABC,AG 66,39.82,0,19,0,,,
4/19/24,Campaign ABC,AG 67,34.73,0,5,2,0.5,0,
4/19/24,Campaign ABC,AG 69,0,0,0,0,,,
4/19/24,Campaign ABC,AG 71,0,0,0,0,,,
4/18/24,Campaign ABC,AG 1,0,0,0,0,,,
4/18/24,Campaign ABC,AG2,0,0,0,0,,,
4/18/24,Campaign ABC,AG 3,0,0,0,0,,,
4/18/24,Campaign ABC,AG 4,71.11,0,10,2,1,0,
4/18/24,Campaign ABC,AG 5,0,0,0,0,,,
4/18/24,Campaign ABC,AG 6,6.34,0,1,0,,,
4/18/24,Campaign ABC,AG 7,5.78,0,1,0,,,
4/18/24,Campaign ABC,AG 8,12.61,0,3,0,,,
4/18/24,Campaign ABC,AG 9,6.05,0,2,0,,,
4/18/24,Campaign ABC,AG 10,3.08,0,2,0,,,
4/18/24,Campaign ABC,AG 11,0,0,0,0,,,
4/18/24,Campaign ABC,AG 12,6.16,0,1,0,,,
4/18/24,Campaign ABC,AG 13,9.26,0,3,0,,,
